,Unnamed: 0,links,rest_name,rest_location,rest_rating_aggr,rest_cuisine,rest_cuisine_2,rest_cuisine_3,rest_no_review,rest_price_cat,post1,post2,area,rest1,rest2
939,651,https://www.tripadvisor.dk/Restaurant_Review-g189541-d787847-Reviews-Tjili_Pop-Copenhagen_Zealand.html,Tjili Pop,"Rantzausgade, København 2200 Danmark",4.5,Bar,Café,Europæisk,52.0,2.5,"Rantzausgade, København 2200",2200.0,København N,Bar,Bar
940,1555,https://www.tripadvisor.dk/Restaurant_Review-g189541-d15276738-Reviews-Paloma_Vermut_Cafe-Copenhagen_Zealand.html,Paloma Vermut Cafe,"Guldbergsgade 51a, København 2200 Danmark",4.5,Café],,,5.0,2.5,"Guldbergsgade 51a, København 2200",2200.0,København N,Café,Café
941,1556,https://www.tripadvisor.dk/Restaurant_Review-g189541-d10456873-Reviews-Cafe_Griffens-Copenhagen_Zealand.html,Café Griffens,"Griffenfeldsgade 4, København 2200 Danmark",4.5,Europæisk,Dansk],,7.0,1.0,"Griffenfeldsgade 4, København 2200",2200.0,København N,Europæisk,Europæisk
942,655,https://www.tripadvisor.dk/Restaurant_Review-g189541-d5813563-Reviews-AHAAA_Arabic_Cuisine-Copenhagen_Zealand.html,AHAAA -  Arabic Cuisine,"Blågårdsgade 21, København 2200 Danmark",4.0,Libanesisk,Mellemøstlig,Vegetarvenlig,55.0,1.0,"Blågårdsgade 21, København 2200",2200.0,København N,Libanesisk,Mellemøstlig
943,1567,https://www.tripadvisor.dk/Restaurant_Review-g189541-d15244437-Reviews-Jagger-Copenhagen_Zealand.html,Jagger,"Nørrebrogade 114, København 2200 Danmark",4.5,Fastfood],,,6.0,2.5,"Nørrebrogade 114, København 2200",2200.0,København N,Fastfood,Fastfood
944,1515,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4944491-Reviews-No_4_Ny_Nordisk_Tapas_Vinbar-Copenhagen_Zealand.html,No. 4 Ny Nordisk Tapas & Vinbar,"Peblinge Dossering 4, København 2200 Danmark",3.5,Europæisk,Spansk],,46.0,2.5,"Peblinge Dossering 4, København 2200",2200.0,København N,Europæisk,Europæisk
945,409,https://www.tripadvisor.dk/Restaurant_Review-g189541-d813193-Reviews-Thai_Pan-Copenhagen_Zealand.html,Thai Pan,"Korsgade 1, København 2200 Danmark",4.0,Asiatisk,Thai,Vegetarvenlig,157.0,2.5,"Korsgade 1, København 2200",2200.0,København N,Asiatisk,Asiatisk
946,716,https://www.tripadvisor.dk/Restaurant_Review-g189541-d2183447-Reviews-Kung_Fu_2_Izakaya-Copenhagen_Zealand.html,Kung Fu 2 Izakaya,"Ravnsborggade 16B, København 2200 Danmark",4.0,Japansk,Sushi,Asiatisk,108.0,2.5,"Ravnsborggade 16B, København 2200",2200.0,København N,Japansk,Japansk
947,1071,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17227789-Reviews-Glou_Glou-Copenhagen_Zealand.html,Glou Glou,"Rantzausgade 22, København 2200 Danmark",4.5,Europæisk,Spisested,Sund,16.0,2.5,"Rantzausgade 22, København 2200",2200.0,København N,Europæisk,Europæisk
948,1635,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12935892-Reviews-Kaffekilden-Copenhagen_Zealand.html,Kaffekilden,"Tagensvej 41, København 2200 Danmark",4.5,Fransk,Amerikansk,Europæisk,5.0,2.5,"Tagensvej 41, København 2200",2200.0,København N,Fransk,Fransk
949,1659,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7193182-Reviews-Sultan_shawarma-Copenhagen_Zealand.html,Sultan shawarma,"Noerrebrogade 68, København 2200 Danmark",5.0,Middelhavsområdet,Mellemøstlig],,5.0,0.0,"Noerrebrogade 68, København 2200",2200.0,København N,Middelhavsområdet,Middelhavsområdet
950,50,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8374897-Reviews-Feed_Bistro-Copenhagen_Zealand.html,Feed Bistro,"Faelledvej 5, København 2200 Danmark",4.5,Europæisk,Skandinavisk,Dansk,605.0,2.5,"Faelledvej 5, København 2200",2200.0,København N,Europæisk,Europæisk
951,1478,https://www.tripadvisor.dk/Restaurant_Review-g189541-d15831956-Reviews-Koshari_Egyptisk_Vegetarisk_Street_Food-Copenhagen_Zealand.html,Koshari-Egyptisk Vegetarisk Street Food,"Noerrebrogade 41, København 2200 Danmark",5.0,Middelhavsområdet,Egyptisk],,5.0,1.0,"Noerrebrogade 41, København 2200",2200.0,København N,Middelhavsområdet,Middelhavsområdet
952,332,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1629046-Reviews-Scarpetta-Copenhagen_Zealand.html,Scarpetta,"Rantzausgade 7 2200 København N, København 2200 Danmark",4.0,Italiensk,Moderne,Vegetarvenlig,327.0,2.5,"Rantzausgade 7 2200 København N, København 2200",2200.0,København N,Italiensk,Italiensk
953,1621,https://www.tripadvisor.dk/Restaurant_Review-g189541-d11698674-Reviews-Alanya_Kebab-Copenhagen_Zealand.html,Alanya Kebab,"Tagensvej 73, København 2200 Danmark",4.0,Italiensk,Europæisk,Tyrkisk,9.0,1.0,"Tagensvej 73, København 2200",2200.0,København N,Italiensk,Italiensk
954,618,https://www.tripadvisor.dk/Restaurant_Review-g189541-d11878967-Reviews-California_Kitchen-Copenhagen_Zealand.html,California Kitchen,"Noerrebrogade 12, København 2200 Danmark",4.0,Vegetarvenlig,Veganske retter,Glutenfri retter,109.0,1.0,"Noerrebrogade 12, København 2200",2200.0,København N,Vegetarvenlig,Moderne
955,1617,https://www.tripadvisor.dk/Restaurant_Review-g189541-d16869614-Reviews-Plads_N-Copenhagen_Zealand.html,Plads’N,"Blaagaardsgade 27, København 2200 Danmark",4.0,Italiensk,Bar,Pizza,13.0,2.5,"Blaagaardsgade 27, København 2200",2200.0,København N,Italiensk,Italiensk
956,730,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4701454-Reviews-Bevar_s-Copenhagen_Zealand.html,Bevar's,"Ravnsborggade 10B, København 2200 Danmark",4.0,Bar,Café,Europæisk,45.0,2.5,"Ravnsborggade 10B, København 2200",2200.0,København N,Bar,Bar
957,1490,https://www.tripadvisor.dk/Restaurant_Review-g189541-d20110260-Reviews-Neighbourhood-Copenhagen_Zealand.html,Neighbourhood,"Jægersborggade 56, København 2200 Danmark",5.0,Italiensk,Bar,Pizza,4.0,2.5,"Jægersborggade 56, København 2200",2200.0,København N,Italiensk,Italiensk
958,1616,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8373147-Reviews-Kolsters-Copenhagen_Zealand.html,Kolsters,"Rantzausgade 56, København 2200 Danmark",4.5,Bar,Pub],,9.0,2.5,"Rantzausgade 56, København 2200",2200.0,København N,Bar,Bar
959,407,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4226300-Reviews-Cafe_Gavlen-Copenhagen_Zealand.html,Café Gavlen,"Ryesgade 1, København 2200 Danmark",4.5,Bar,Café,Europæisk,71.0,2.5,"Ryesgade 1, København 2200",2200.0,København N,Bar,Bar
960,971,https://www.tripadvisor.dk/Restaurant_Review-g189541-d3255490-Reviews-Cafe_Taxa-Copenhagen_Zealand.html,Cafe Taxa,"Horsholmsgade 32 Norrebro, København 2200 Danmark",3.5,Café,Europæisk],,103.0,2.5,"Horsholmsgade 32 Norrebro, København 2200",2200.0,København N,Café,Café
961,183,https://www.tripadvisor.dk/Restaurant_Review-g189541-d2289930-Reviews-Oysters_Grill-Copenhagen_Zealand.html,Oysters & Grill,"Sjællandsgade 1B, København 2200 Danmark",4.0,Fisk og skaldyr,Grill,Glutenfri retter,430.0,2.5,"Sjællandsgade 1B, København 2200",2200.0,København N,Fisk og skaldyr,Fisk og skaldyr
962,1155,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7619170-Reviews-Woowok-Copenhagen_Zealand.html,Woowok,"Nordre Fasanvej 267, København 2200 Danmark",4.0,Asiatisk,Thai],,43.0,2.5,"Nordre Fasanvej 267, København 2200",2200.0,København N,Asiatisk,Asiatisk
963,1511,https://www.tripadvisor.dk/Restaurant_Review-g189541-d20209570-Reviews-Colpo_Grosso-Copenhagen_Zealand.html,Colpo Grosso,"Griffenfeldsgade 24B, København 2200 Danmark",5.0,Italiensk,Pizza,Vinstue,4.0,1.0,"Griffenfeldsgade 24B, København 2200",2200.0,København N,Italiensk,Italiensk
964,1092,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8425480-Reviews-Hija_De_Sanchez-Copenhagen_Zealand.html,Hija De Sanchez,"Torvehallerne Market, København 2200 Danmark",4.0,Mexicansk,Latinamerikansk,Spansk,20.0,1.0,"Torvehallerne Market, København 2200",2200.0,København N,Mexicansk,Latinamerikansk
965,1661,https://www.tripadvisor.dk/Restaurant_Review-g189541-d19762662-Reviews-Restaurant_Safari-Copenhagen_Zealand.html,Restaurant Safari,"Baggesensgade 9, København 2200 Danmark",4.5,Dansk],,,4.0,0.0,"Baggesensgade 9, København 2200",2200.0,København N,Dansk,Skandinavisk
966,662,https://www.tripadvisor.dk/Restaurant_Review-g189541-d14062162-Reviews-Restaurant_Kaptajn-Copenhagen_Zealand.html,Restaurant Kaptajn,"Sortedams Dossering 45A Fredengade 1, København 2200 Danmark",4.0,Fransk,Bar,Fisk og skaldyr,41.0,2.5,"Sortedams Dossering 45A Fredengade 1, København 2200",2200.0,København N,Fransk,Fransk
967,1002,https://www.tripadvisor.dk/Restaurant_Review-g189541-d11808426-Reviews-Il_Locale_Italian_Craft_Beer-Copenhagen_Zealand.html,Il Locale Italian Craft Beer,"Aaboulevard 50, St, Tv, København 2200 Danmark",4.0,Italiensk,Ølpub,Europæisk,35.0,2.5,"Aaboulevard 50, St, Tv, København 2200",2200.0,København N,Italiensk,Italiensk
968,949,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12065211-Reviews-Kaf-Copenhagen_Zealand.html,Kaf,"Birkegade 21, København 2200 Danmark",4.5,Dessert,Café,Europæisk,19.0,2.5,"Birkegade 21, København 2200",2200.0,København N,Dessert,Café
969,1330,https://www.tripadvisor.dk/Restaurant_Review-g189541-d10824504-Reviews-Chin_Chin-Copenhagen_Zealand.html,Chin Chin,"Sankt Hans Torv, København 2200 Danmark",4.0,Asiatisk,Thai,Vegetarvenlig,25.0,1.0,"Sankt Hans Torv, København 2200",2200.0,København N,Asiatisk,Asiatisk
970,282,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6444454-Reviews-Grillen_Burgerbar_Norrebro-Copenhagen_Zealand.html,Grillen Nørrebro Burger Bar,"Nørrebrogade 13, København 2200 Danmark",4.0,Amerikansk,Bar,Fastfood,264.0,1.0,"Nørrebrogade 13, København 2200",2200.0,København N,Amerikansk,Amerikansk
971,890,https://www.tripadvisor.dk/Restaurant_Review-g189541-d694974-Reviews-Quattro_Fontane_Italiensk_Restaurant-Copenhagen_Zealand.html,Quattro Fontane Italiensk Restaurant,"Guldbergsgade 3, København 2200 Danmark",4.0,Italiensk,Pizza,Middelhavsområdet,99.0,2.5,"Guldbergsgade 3, København 2200",2200.0,København N,Italiensk,Italiensk
972,1318,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17784680-Reviews-Sasaa-Copenhagen_Zealand.html,Sasaa,"Blaagaardsgade 2A, København 2200 Danmark",4.5,Afrikansk],,,10.0,1.0,"Blaagaardsgade 2A, København 2200",2200.0,København N,Afrikansk,Afrikansk
973,1317,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12690611-Reviews-Stefanos_Pizza-Copenhagen_Zealand.html,Stefanos Pizza,"Stefansgade 33, København 2200 Danmark",3.5,Italiensk,Pizza,Vegetarvenlig,48.0,1.0,"Stefansgade 33, København 2200",2200.0,København N,Italiensk,Italiensk
974,541,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8037550-Reviews-Ravnsborg_Vinbar-Copenhagen_Zealand.html,Ravnsborg Vinbar,"Ravnsborggade 19, København 2200 Danmark",4.0,Europæisk,Vinstue,Skandinavisk,78.0,2.5,"Ravnsborggade 19, København 2200",2200.0,København N,Europæisk,Europæisk
975,160,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6487032-Reviews-Liban_Cuisine-Copenhagen_Zealand.html,Liban Cuisine,"Rantzausgade 1, København 2200 Danmark",5.0,Amerikansk,Libanesisk,Fastfood,72.0,1.0,"Rantzausgade 1, København 2200",2200.0,København N,Amerikansk,Amerikansk
976,895,https://www.tripadvisor.dk/Restaurant_Review-g189541-d3588934-Reviews-Cafe_22-Copenhagen_Zealand.html,Cafe 22,"Sortedam Dossering 21, København 2200 Danmark",3.5,Café,Europæisk,Skandinavisk,175.0,2.5,"Sortedam Dossering 21, København 2200",2200.0,København N,Café,Café
977,896,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12172528-Reviews-Cicchetti-Copenhagen_Zealand.html,Cicchetti,"Noerrebrogade 56, København 2200 Danmark",4.0,Italiensk,Europæisk,Vegetarvenlig,42.0,2.5,"Noerrebrogade 56, København 2200",2200.0,København N,Italiensk,Italiensk
978,535,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7806934-Reviews-Roberta-Copenhagen_Zealand.html,Roberta,"Sortedam Dossering 3, København 2200 Danmark",4.0,Latinamerikansk],,,201.0,2.5,"Sortedam Dossering 3, København 2200",2200.0,København N,Latinamerikansk,Latinamerikansk
979,1747,https://www.tripadvisor.dk/Restaurant_Review-g189541-d10626952-Reviews-Curry_Nation-Copenhagen_Zealand.html,Curry Nation,"Blågårdsgade 2A, København 2200 Danmark",3.5,Indisk,Asiatisk,Thai,25.0,2.5,"Blågårdsgade 2A, København 2200",2200.0,København N,Indisk,Indisk
980,1726,https://www.tripadvisor.dk/Restaurant_Review-g189541-d14078653-Reviews-Veji-Copenhagen_Zealand.html,Veji,"Jagtvej 76, st th, København 2200 Danmark",4.0,Café,International,Europæisk,6.0,2.5,"Jagtvej 76, st th, København 2200",2200.0,København N,Café,Café
981,1220,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12429670-Reviews-Brewers_inc-Copenhagen_Zealand.html,Brewers inc,"Gormsgade 25, København 2200 Danmark",5.0,Europæisk,Pub,Dansk,9.0,0.0,"Gormsgade 25, København 2200",2200.0,København N,Europæisk,Europæisk
982,1300,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12332633-Reviews-Kuma-Copenhagen_Zealand.html,Kuma,"Jagtvej 101, København 2200 Danmark",4.0,Japansk],,,18.0,1.0,"Jagtvej 101, København 2200",2200.0,København N,Japansk,Japansk
983,1297,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12175668-Reviews-Gaza_Grill-Copenhagen_Zealand.html,Gaza Grill,"Fælledvej 22, København 2200 Danmark",4.0,Middelhavsområdet,Mellemøstlig,Vegetarvenlig,29.0,1.0,"Fælledvej 22, København 2200",2200.0,København N,Middelhavsområdet,Middelhavsområdet
984,508,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7285150-Reviews-Hanzo-Copenhagen_Zealand.html,Hanzo,"Værnedamsvej 14, København 2200 Danmark",4.0,Japansk,Asiatisk],,131.0,2.5,"Værnedamsvej 14, København 2200",2200.0,København N,Japansk,Japansk
985,1223,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17450924-Reviews-Met_Cph-Copenhagen_Zealand.html,Met Cph,"Ryesgade 25, København 2200 Danmark",5.0,Café,Sund],,9.0,1.0,"Ryesgade 25, København 2200",2200.0,København N,Café,Café
986,942,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8179203-Reviews-Takii_Sushi-Copenhagen_Zealand.html,Takii Sushi,"Jagtvej 113, København 2200 Danmark",4.0,Japansk,Fisk og skaldyr,Sushi,58.0,2.5,"Jagtvej 113, København 2200",2200.0,København N,Japansk,Japansk
987,994,https://www.tripadvisor.dk/Restaurant_Review-g189541-d2536076-Reviews-Terroiristen-Copenhagen_Zealand.html,Terroiristen,"Jaegersborggade 52, København 2200 Danmark",4.5,Italiensk,Europæisk,Vinstue,29.0,2.5,"Jaegersborggade 52, København 2200",2200.0,København N,Italiensk,Italiensk
988,117,https://www.tripadvisor.dk/Restaurant_Review-g189541-d9974088-Reviews-Sidecar-Copenhagen_Zealand.html,Sidecar,"Skyttegade 5, København 2200 Danmark",4.5,Café,Asiatisk,Gademad,156.0,2.5,"Skyttegade 5, København 2200",2200.0,København N,Café,Café
989,1130,https://www.tripadvisor.dk/Restaurant_Review-g189541-d15116898-Reviews-Kogebogeriet_Kogeboghandel_Og_Cafe-Copenhagen_Zealand.html,Kogebogeriet - Kogeboghandel Og Café,"Guldbergsgade 10, St, København 2200 Danmark",5.0,Fransk,Amerikansk,Europæisk,9.0,1.0,"Guldbergsgade 10, St, København 2200",2200.0,København N,Fransk,Fransk
990,1291,https://www.tripadvisor.dk/Restaurant_Review-g189541-d9747525-Reviews-Gaarden_Gaden-Copenhagen_Zealand.html,Gaarden & Gaden,"Nørrebrogade 88, København 2200 Danmark",3.5,Bar,Europæisk,Pub,25.0,2.5,"Nørrebrogade 88, København 2200",2200.0,København N,Bar,Bar
991,1132,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12275719-Reviews-Durum_Bar_Noerrebro-Copenhagen_Zealand.html,Durum Bar Nørrebro,"Nørrebrogade 195, København 2200 Danmark",4.5,Mellemøstlig],,,15.0,0.0,"Nørrebrogade 195, København 2200",2200.0,København N,Mellemøstlig,Mellemøstlig
992,1227,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17756491-Reviews-Phago-Copenhagen_Zealand.html,Phago,"Faelledvej 15 Tv, København 2200 Danmark",5.0,Middelhavsområdet],,,8.0,1.0,"Faelledvej 15 Tv, København 2200",2200.0,København N,Middelhavsområdet,Middelhavsområdet
993,1110,https://www.tripadvisor.dk/Restaurant_Review-g189541-d15687566-Reviews-Maexico-Copenhagen_Zealand.html,Mæxico,"Guldbergsgade 3, København 2200 Danmark",4.0,Mexicansk],,,33.0,2.5,"Guldbergsgade 3, København 2200",2200.0,København N,Mexicansk,Latinamerikansk
994,496,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7288630-Reviews-20_a-Copenhagen_Zealand.html,20 a,"Ravnsborggade 20a, København 2200 Danmark",4.0,Europæisk,Skandinavisk,Dansk,88.0,2.5,"Ravnsborggade 20a, København 2200",2200.0,København N,Europæisk,Europæisk
995,271,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12117024-Reviews-Brus-Copenhagen_Zealand.html,Brus,"Guldbergsgade 29 F, København 2200 Danmark",4.5,Bar,Europæisk,Pub,142.0,2.5,"Guldbergsgade 29 F, København 2200",2200.0,København N,Bar,Bar
996,1770,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12086717-Reviews-Cafe_Julia_Safija-Copenhagen_Zealand.html,Cafe Julia & Safija,"Blaagaardsgade 4d, København 2200 Danmark",5.0,Fransk],,,4.0,2.5,"Blaagaardsgade 4d, København 2200",2200.0,København N,Fransk,Fransk
997,1724,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1108079-Reviews-Gefahrlich-Copenhagen_Zealand.html,Gefahrlich,"Faelledvej 7, København 2200 Danmark",3.5,Europæisk,Skandinavisk,Dansk,55.0,2.5,"Faelledvej 7, København 2200",2200.0,København N,Europæisk,Europæisk
998,1106,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7060528-Reviews-Gran_Torino_Pizza-Copenhagen_Zealand.html,Gran Torino Pizza,"Gran Torino Sortedam Dossering 7C Baghuset, København 2200 Danmark",3.5,Italiensk,Pizza,Europæisk,109.0,2.5,"Gran Torino Sortedam Dossering 7C Baghuset, København 2200",2200.0,København N,Italiensk,Italiensk
999,974,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6703679-Reviews-Cafe_Fata_Morgana-Copenhagen_Zealand.html,Cafe Fata'Morgana,"Borups Plads 26 Stefansgade 68, København 2200 Danmark",4.0,Café,Europæisk,Vegetarvenlig,94.0,2.5,"Borups Plads 26 Stefansgade 68, København 2200",2200.0,København N,Café,Café
1000,579,https://www.tripadvisor.dk/Restaurant_Review-g189541-d13819390-Reviews-Plant_Power_Food-Copenhagen_Zealand.html,Plant Power Food,"Fælledvej 15, København 2200 Danmark",4.5,Europæisk,Moderne,Skandinavisk,43.0,2.5,"Fælledvej 15, København 2200",2200.0,København N,Europæisk,Europæisk
1001,576,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4736439-Reviews-Taverna_Kreta-Copenhagen_Zealand.html,Taverna Kreta,"Jagtvej 59, København 2200 Danmark",4.5,Middelhavsområdet,Græsk,Vegetarvenlig,56.0,1.0,"Jagtvej 59, København 2200",2200.0,København N,Middelhavsområdet,Middelhavsområdet
1002,1007,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17570844-Reviews-The_Sixteen_Twelve-Copenhagen_Zealand.html,The Sixteen Twelve,"Jaegersborggade 8, København 2200 Danmark",4.5,Café],,,17.0,2.5,"Jaegersborggade 8, København 2200",2200.0,København N,Café,Café
1003,1386,https://www.tripadvisor.dk/Restaurant_Review-g189541-d809186-Reviews-CASA_MIA-Copenhagen_Zealand.html,CASA MIA,"Noerrebrogade 200, København 2200 Danmark",4.5,Italiensk,Pizza],,13.0,1.0,"Noerrebrogade 200, København 2200",2200.0,København N,Italiensk,Italiensk
1004,27,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4541300-Reviews-Banana_Joe-Copenhagen_Zealand.html,Banana Joe,"Elmegade 18, København 2200 Danmark",4.5,Amerikansk,Fastfood,Vegetarvenlig,440.0,1.0,"Elmegade 18, København 2200",2200.0,København N,Amerikansk,Amerikansk
1005,1382,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17548133-Reviews-Pompette-Copenhagen_Zealand.html,Pompette,"Moellegade 3, København 2200 Danmark",4.5,Vinstue],,,8.0,1.0,"Moellegade 3, København 2200",2200.0,København N,Vinstue,Bar
1006,96,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17317272-Reviews-Pico_Pizza-Copenhagen_Zealand.html,Pico Pizza,"Skyttegade 3, København 2200 Danmark",5.0,Pizza],,,38.0,1.0,"Skyttegade 3, København 2200",2200.0,København N,Pizza,Fastfood
1007,844,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1180871-Reviews-Leifs_Pizzeria-Copenhagen_Zealand.html,Leifs Pizzeria,"Aegirsgade 43, København 2200 Danmark",4.5,Italiensk,Pizza,Fastfood,40.0,1.0,"Aegirsgade 43, København 2200",2200.0,København N,Italiensk,Italiensk
1008,570,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1016896-Reviews-Olbaren-Copenhagen_Zealand.html,Ølbaren,"Elmegade 2, København 2200 Danmark",4.5,Pub],,,44.0,2.5,"Elmegade 2, København 2200",2200.0,København N,Pub,Bar
1009,1102,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12442522-Reviews-Madklubben_Norrebro-Copenhagen_Zealand.html,Madklubben Nørrebro,"Sortedam Dossering 7C, København 2200 Danmark",4.0,Vegetarvenlig],,,32.0,2.5,"Sortedam Dossering 7C, København 2200",2200.0,København N,Vegetarvenlig,Moderne
