,links,rest_name,rest_location,rest_rating,rest_cuisine,rest_cuisine_2,rest_cuisine_3,rest_no_review,rest_price_cat
1678,https://www.tripadvisor.dk/Restaurant_Review-g189541-d9994763-Reviews-Pizzeria_Trattoria_Vecchia_Milano-Copenhagen_Zealand.html,Pizzeria Trattoria Vecchia Milano,"Øster Farimagsgade 26, København Danmark",4.5,,,,6,1.0
1679,https://www.tripadvisor.dk/Restaurant_Review-g806262-d12789025-Reviews-Viben_Fiskehus-Frederiksberg_Copenhagen_Zealand.html,Viben Fiskehus,"Værnedamsvej 1, Frederiksberg, København 1819 Danmark",4.0,Fisk og skaldyr],,,9,1.0
1680,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12631460-Reviews-Barril_Pasta_Wine_Bar-Copenhagen_Zealand.html,Barril,"Helgolandsgade 2, København 1653 Danmark",4.0,Vinstue],,,96,2.5
1681,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4167351-Reviews-Skagen-Copenhagen_Zealand.html,Skagen,"Nyhavn, København Danmark",3.0,Fisk og skaldyr,Europæisk,Skandinavisk,68,2.5
1682,https://www.tripadvisor.dk/Restaurant_Review-g806262-d19185736-Reviews-Bombay_Takeaway-Frederiksberg_Copenhagen_Zealand.html,Bombay Takeaway,"H.C. Ørstedsvej 37 B, Frederiksberg, København 1879 Danmark",5.0,,,,3,
1683,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12332255-Reviews-Nozomi-Copenhagen_Zealand.html,Nozomi,"Store Kongensgade 60, København 1264 Danmark",4.0,Fisk og skaldyr,Sushi,Asiatisk,34,0.0
1684,https://www.tripadvisor.dk/Restaurant_Review-g189541-d3494454-Reviews-Restaurant_Hong_Cheng-Copenhagen_Zealand.html,Restaurant Hong Cheng,"Jagtvej 219, København 2100 Danmark",3.5,Kinesisk,Sushi,Asiatisk,27,1.0
1685,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17678729-Reviews-LeLe_Street_Kitchen-Copenhagen_Zealand.html,LeLe Street Kitchen,"Amager Strandvej 112, København 2300 Danmark",4.0,,,,5,0.0
1686,https://www.tripadvisor.dk/Restaurant_Review-g189541-d810174-Reviews-Damindra_Restaurant-Copenhagen_Zealand.html,Damindra,"Holbergsgade 26 Copenhagen C, København 1054 Danmark",4.5,Japansk,Sushi,Asiatisk,506,4.0
1687,https://www.tripadvisor.dk/Restaurant_Review-g189541-d16807001-Reviews-Great_China-Copenhagen_Zealand.html,Great China,"Istedgade 3, København 1652 Danmark",3.5,Kinesisk,Asiatisk],,27,2.5
1688,https://www.tripadvisor.dk/Restaurant_Review-g189541-d13597836-Reviews-Viadukt_Cafe_Restaurant-Copenhagen_Zealand.html,Viadukt Café & Restaurant,"Taastrup Hovedgade 92, København 2630 Danmark",4.5,,,,4,
1689,https://www.tripadvisor.dk/Restaurant_Review-g189541-d15046442-Reviews-Y_s_cafe_and_cocktail-Copenhagen_Zealand.html,Y's café and cocktail,"Nørre Voldgade 102, København 1358 Danmark",4.0,Café,Pub],,6,0.0
1690,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17417341-Reviews-The_American_Pie_Company-Copenhagen_Zealand.html,The American Pie Company,"Vesterbrogade 46, København 1620 Danmark",5.0,,,,3,
1691,https://www.tripadvisor.dk/Restaurant_Review-g189541-d15523596-Reviews-One_Bowl-Copenhagen_Zealand.html,One Bowl,"Borups Alle 205, København 2400 Danmark",5.0,Europæisk,Fusion],,8,1.0
1692,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8566775-Reviews-Magasasa_Dim_Sum_Cocktails-Copenhagen_Zealand.html,"Magasasa, Dim Sum & Cocktails","Flaesketorvet 54/56 Kodbyen, København 1711 Danmark",3.5,Kinesisk,Asiatisk,Fra Shanghai,162,2.5
1693,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17317272-Reviews-Pico_Pizza-Copenhagen_Zealand.html,Pico Pizza,"Skyttegade 3, København 2200 Danmark",5.0,Pizza],,,38,1.0
1694,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6350898-Reviews-OL_OG_Grill-Copenhagen_Zealand.html,OL OG Grill,"Nyhavn 43, København 1051 Danmark",3.5,Bar,Europæisk,Pub,42,2.5
1695,https://www.tripadvisor.dk/Restaurant_Review-g189541-d19799925-Reviews-Le_Caviste-Copenhagen_Zealand.html,Le Caviste,"Vesterbrogade 129, København 1620 Danmark",4.0,Fransk],,,6,2.5
1696,https://www.tripadvisor.dk/Restaurant_Review-g189541-d16662318-Reviews-Cafe_Amokka-Copenhagen_Zealand.html,Cafe Amokka,"Vendersgade 13, København 1363 Danmark",4.5,Café,International,Europæisk,5,1.0
1697,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1020235-Reviews-Snapstinget-Copenhagen_Zealand.html,Snapstinget,"Christiansborg Slot 1, København 1218 Danmark",3.5,,,,15,2.5
1698,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6938958-Reviews-Vi_Moedtes_Gennem_Ruden-Copenhagen_Zealand.html,Vi Mødtes Gennem Ruden,"Heimdalsgade 6, København 2200 Danmark",4.0,,,,10,2.5
1699,https://www.tripadvisor.dk/Restaurant_Review-g189541-d810174-Reviews-Damindra_Restaurant-Copenhagen_Zealand.html,Damindra,"Holbergsgade 26 Copenhagen C, København 1054 Danmark",4.5,Japansk,Sushi,Asiatisk,506,4.0
1700,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6985483-Reviews-M-Copenhagen_Zealand.html,M,"Store Kongensgade 56, København 1264 Danmark",4.0,Skandinavisk],,,11,0.0
1701,https://www.tripadvisor.dk/Restaurant_Review-g806262-d18902480-Reviews-Frb_Alle_45_Cafe_Antik-Frederiksberg_Copenhagen_Zealand.html,Frb. Alle 45 Cafe & Antik,"Frederiksberg Alle 45, Frederiksberg, København 1820 Danmark",5.0,Europæisk,Dansk],,3,1.0
1702,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12789202-Reviews-Impact_Roasters-Copenhagen_Zealand.html,Impact Roasters,"Valby Langgade 128, København 2500 Danmark",5.0,Etiopisk],,,9,0.0
1703,https://www.tripadvisor.dk/Restaurant_Review-g189541-d16183438-Reviews-Wok_Inside-Copenhagen_Zealand.html,Wok Inside,"Vesterbrogade 115, København 1620 Danmark",5.0,Kinesisk,Japansk,Asiatisk,3,2.5
1704,https://www.tripadvisor.dk/Restaurant_Review-g189541-d13509983-Reviews-Le_Poelon_D_or-Copenhagen_Zealand.html,Le Poêlon D'or,"Sankt Peders Stræde 27, København 1453 Danmark",3.5,Fransk,Europæisk,Skandinavisk,73,2.5
1705,https://www.tripadvisor.dk/Restaurant_Review-g189541-d694936-Reviews-Bankerat-Copenhagen_Zealand.html,Bankeråt,"Ahlefeldtsgade 27-29, København 1359 Danmark",4.0,Bar,Café,Grill,133,2.5
1706,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1056291-Reviews-Nordlys_Cafe_og_Spisehus-Copenhagen_Zealand.html,Nordlys Cafe og Spisehus,"Melchiors Plads 3, København 2100 Danmark",3.5,,,,32,2.5
1707,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12539491-Reviews-Borgerkroen-Copenhagen_Zealand.html,Borgerkroen,"Borgergade 132, København 1300 Danmark",4.5,,,,5,
1708,https://www.tripadvisor.dk/Restaurant_Review-g189541-d13438145-Reviews-Cake_Chalet-Copenhagen_Zealand.html,Cake Châlet,"Vigerslevvej 56, København 2500 Danmark",5.0,,,,3,0.0
1709,https://www.tripadvisor.dk/Restaurant_Review-g189541-d11777700-Reviews-Nordisk_Brod-Copenhagen_Zealand.html,Nordisk Brod,"Holmbladsgade 79, København 2300 Danmark",4.0,,,,7,
1710,https://www.tripadvisor.dk/Restaurant_Review-g189541-d15016868-Reviews-Sticks_n_Sushi-Copenhagen_Zealand.html,Sticks ’n' Sushi,"Amager strandvej 110, København 2300 Danmark",4.0,Japansk],,,5,2.5
1711,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12631460-Reviews-Barril_Pasta_Wine_Bar-Copenhagen_Zealand.html,Barril,"Helgolandsgade 2, København 1653 Danmark",4.0,Vinstue],,,96,2.5
1712,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7285507-Reviews-Nibon_Ya-Copenhagen_Zealand.html,Nibon Ya,"Vesterbrogade 15, København 1620 Danmark",3.0,Japansk,Sushi,Asiatisk,89,1.0
1713,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12726919-Reviews-Yoburger-Copenhagen_Zealand.html,Yoburger,"Østerbrogade 64, København 2100 Danmark",3.5,Amerikansk,Fastfood],,20,2.5
1714,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7303604-Reviews-Take_n_Eat-Copenhagen_Zealand.html,Take'n Eat,"Noerrebrogade 30, København 2200 Danmark",4.5,,,,7,
1715,https://www.tripadvisor.dk/Restaurant_Review-g189541-d16869819-Reviews-Tapa_del_Toro-Copenhagen_Zealand.html,Tapa del Toro,"Frederiksborggade 21 Torvehallerne, København 1362 Danmark",5.0,,,,3,0.0
1716,https://www.tripadvisor.dk/Restaurant_Review-g189541-d14921317-Reviews-Curry_Club-Copenhagen_Zealand.html,Curry Club,"Dronningensgade 46, København 1420 Danmark",4.5,Asiatisk],,,4,0.0
1717,https://www.tripadvisor.dk/Restaurant_Review-g189541-d14109410-Reviews-Trattoria_L_Alba-Copenhagen_Zealand.html,Trattoria L’Alba,"Holbergsgade 17 Lige Ved Nyhavnsbroen, København 1057 Danmark",4.5,Italiensk,Vegetarvenlig,Veganske retter,214,2.5
1718,https://www.tripadvisor.dk/Restaurant_Review-g806262-d6845299-Reviews-Overfor-Frederiksberg_Copenhagen_Zealand.html,Overfor,"Rosenoerns Alle 32, Frederiksberg, København 1970 Danmark",3.5,Bar,Café,Europæisk,109,2.5
1719,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4697163-Reviews-Vivah-Copenhagen_Zealand.html,Vivah,"Amagerbrogade 100, København 2300 Danmark",3.5,Indisk,Mellemøstlig,Pakistansk,27,2.5
1720,https://www.tripadvisor.dk/Restaurant_Review-g806262-d10790175-Reviews-KaffeVaerket-Frederiksberg_Copenhagen_Zealand.html,KaffeVærket,"HC Ørsteds Vej 50A, Frederiksberg, København 1879 Danmark",4.5,,,,7,
1721,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8093143-Reviews-Sandwich_Pigen-Copenhagen_Zealand.html,Sandwich Pigen,"Skindergade 44, København 1159 Danmark",4.0,Delikatesseforretning],,,10,0.0
1722,https://www.tripadvisor.dk/Restaurant_Review-g189541-d10454602-Reviews-Frede_Vester_s-Copenhagen_Zealand.html,Frede & Vester's,"Vesterbrogade 169a, København Danmark",4.0,,,,8,0.0
1723,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1315995-Reviews-Nyhavns_Faergekro-Copenhagen_Zealand.html,Nyhavns Faergekro,"Nyhavn 5, København 1051 Danmark",4.0,Europæisk,Skandinavisk,Dansk,1073,2.5
1724,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1108079-Reviews-Gefahrlich-Copenhagen_Zealand.html,Gefahrlich,"Faelledvej 7, København 2200 Danmark",3.5,Europæisk,Skandinavisk,Dansk,55,2.5
1725,https://www.tripadvisor.dk/Restaurant_Review-g189541-d800952-Reviews-Restaurant_stigs_vinkaelder-Copenhagen_Zealand.html,Restaurant stigs vinkaelder,"Helgolabdsgade, København 1550 Danmark",4.5,Europæisk,Dansk],,6,2.5
1726,https://www.tripadvisor.dk/Restaurant_Review-g189541-d14078653-Reviews-Veji-Copenhagen_Zealand.html,Veji,"Jagtvej 76, st th, København 2200 Danmark",4.0,Café,International,Europæisk,6,2.5
1727,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12557356-Reviews-Kaffe_Vinbaren-Copenhagen_Zealand.html,Kaffe & Vinbaren,"Elmegade 4, København 2200 Danmark",5.0,,,,4,
1728,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12076509-Reviews-Emmerys-Copenhagen_Zealand.html,Emmerys,"Noerrebrogade 8, København 2200 Danmark",5.0,,,,4,
1729,https://www.tripadvisor.dk/Restaurant_Review-g189541-d788478-Reviews-Meson_Espana-Copenhagen_Zealand.html,Mesón España,"Viktoriagade 10, København 1655 Danmark",4.0,Middelhavsområdet,Europæisk,Spansk,130,2.5
1730,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7792702-Reviews-WOK_CPH_Christianshavn-Copenhagen_Zealand.html,WOK Christianshavn,"Torvegade 49 Christianshavn, København 1400 Danmark",4.5,En hurtig bid mad,Fastfood,Asiatisk,113,2.5
1731,https://www.tripadvisor.dk/Restaurant_Review-g189541-d14178239-Reviews-The_Burger_Amager-Copenhagen_Zealand.html,The Burger Amager,"Amagerbrogade 40, København 2300 Danmark",4.0,,,,5,
1732,https://www.tripadvisor.dk/Restaurant_Review-g189541-d13979619-Reviews-Cock_s_Cows_Tivoli-Copenhagen_Zealand.html,Cock’s & Cows Tivoli,"Vesterbrogade 3, København 1630 Danmark",3.5,,,,13,0.0
1733,https://www.tripadvisor.dk/Restaurant_Review-g806262-d18940622-Reviews-Frankies_Pizza_Frederiksberg-Frederiksberg_Copenhagen_Zealand.html,Frankies Pizza Frederiksberg,"Allegade 2, Frederiksberg, København 2000 Danmark",3.5,Pizza],,,14,2.5
1734,https://www.tripadvisor.dk/Restaurant_Review-g806262-d944800-Reviews-90_eren-Frederiksberg_Copenhagen_Zealand.html,90'eren,"Gl. Kongevej 90, Frederiksberg, København Danmark",4.0,,,,12,
1735,https://www.tripadvisor.dk/Restaurant_Review-g189541-d19922586-Reviews-Bar_Uno-Copenhagen_Zealand.html,Bar Uno,"Gøteborg Plads 5, København 2150 Danmark",4.5,Europæisk,Pub,Dansk,3,0.0
1736,https://www.tripadvisor.dk/Restaurant_Review-g189541-d14109410-Reviews-Trattoria_L_Alba-Copenhagen_Zealand.html,Trattoria L’Alba,"Holbergsgade 17 Lige Ved Nyhavnsbroen, København 1057 Danmark",4.5,Italiensk,Vegetarvenlig,Veganske retter,214,2.5
1737,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1115685-Reviews-Dong_Yuan-Copenhagen_Zealand.html,Dong Yuan,"Holbergsgade 17, København 1057 Danmark",3.5,Kinesisk,Asiatisk],,91,2.5
1738,https://www.tripadvisor.dk/Restaurant_Review-g189541-d18905787-Reviews-B_W_Brunch_at_B_NGS-Copenhagen_Zealand.html,B&W Brunch at B!NGS,"Vesterbrogade 149, København 1620 Danmark",4.0,,,,5,4.0
1739,https://www.tripadvisor.dk/Restaurant_Review-g806262-d10301071-Reviews-Bodenhoff-Frederiksberg_Copenhagen_Zealand.html,Bodenhoff,"Finsensvej 54, Frederiksberg, København 2000 Danmark",4.0,Café],,,14,2.5
1740,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6116882-Reviews-Condesa_Bar_Spiseri-Copenhagen_Zealand.html,Condesa Bar & Spiseri,"Ved Stranden 18, København 1061 Danmark",3.5,Mexicansk,Latinamerikansk,Bar,66,2.5
1741,https://www.tripadvisor.dk/Restaurant_Review-g806262-d1081038-Reviews-Bangkok-Frederiksberg_Copenhagen_Zealand.html,Bangkok,"Nyelandsvej 39, Frederiksberg, København 2000 Danmark",4.0,Thai],,,13,2.5
1742,https://www.tripadvisor.dk/Restaurant_Review-g189541-d788478-Reviews-Meson_Espana-Copenhagen_Zealand.html,Mesón España,"Viktoriagade 10, København 1655 Danmark",4.0,Middelhavsområdet,Europæisk,Spansk,130,2.5
1743,https://www.tripadvisor.dk/Restaurant_Review-g189541-d19449710-Reviews-Spazio_26-Copenhagen_Zealand.html,Spazio 26,"Store Regnegade 26, København 1110 Danmark",3.5,,,,13,2.5
1744,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8834212-Reviews-Nittiya_s_Thai_Takeaway-Copenhagen_Zealand.html,Nittiya's Thai Takeaway,"Jagtvej 39 2200 Copenhagen, København Danmark",4.0,,,,6,1.0
1745,https://www.tripadvisor.dk/Restaurant_Review-g806262-d13555374-Reviews-Maesk_Diner-Frederiksberg_Copenhagen_Zealand.html,Maesk,"Nyelandsvej 63, Frederiksberg, København 2000 Danmark",4.0,,,,5,
1746,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12430897-Reviews-Den_Fede_Kylling-Copenhagen_Zealand.html,Den Fede Kylling,"Vesterbrogade 97, København 1620 Danmark",5.0,,,,4,
1747,https://www.tripadvisor.dk/Restaurant_Review-g189541-d10626952-Reviews-Curry_Nation-Copenhagen_Zealand.html,Curry Nation,"Blågårdsgade 2A, København 2200 Danmark",3.5,Indisk,Asiatisk,Thai,25,2.5
1748,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1014821-Reviews-Restaurant_Vita-Copenhagen_Zealand.html,Restaurant Vita,"Store Kongensgade 25, København Danmark",4.0,Europæisk,Skandinavisk,Dansk,554,2.5
1749,https://www.tripadvisor.dk/Restaurant_Review-g189541-d13125687-Reviews-Paleo_Waterfront_Shopping-Copenhagen_Zealand.html,Paleo Waterfront Shopping,"Tuborg Havnevej 4-8, København Danmark",4.0,,,,6,
1750,https://www.tripadvisor.dk/Restaurant_Review-g806262-d10374159-Reviews-Cafe_Taenk-Frederiksberg_Copenhagen_Zealand.html,Café Tænk,"Frederiksberg Alle 12, Frederiksberg, København 1820 Danmark",3.5,Café,Europæisk,Dansk,31,2.5
1751,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17440360-Reviews-Minas_Kaffebar-Copenhagen_Zealand.html,Minas Kaffebar,"Noerrebrogade 118, København 2200 Danmark",4.5,,,,3,
1752,https://www.tripadvisor.dk/Restaurant_Review-g189541-d15059730-Reviews-Arket-Copenhagen_Zealand.html,Arket,"Købmagergade 33, København Danmark",4.0,Svensk],,,5,0.0
1753,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12674785-Reviews-La_Piazza-Copenhagen_Zealand.html,La Piazza,"Østerfælled Torv 35C, København Danmark",3.5,Pizza],,,13,1.0
1754,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12454509-Reviews-Garden_Restaurant_Wine_bar-Copenhagen_Zealand.html,Garden Restaurant & Vinbar,"Gothersgade 87 Kælder, København 1123 Danmark",4.5,Europæisk,Skandinavisk,Dansk,189,2.5
1755,https://www.tripadvisor.dk/Restaurant_Review-g189541-d9741185-Reviews-Lygtens_Kro-Copenhagen_Zealand.html,Lygtens Kro,"Lygten 29, København 2400 Danmark",4.0,Bar,Pub],,9,2.5
1756,https://www.tripadvisor.dk/Restaurant_Review-g806262-d12322249-Reviews-Dark_Waiter-Frederiksberg_Copenhagen_Zealand.html,Dark Waiter,"Haveselskabetsvej 3A, Frederiksberg, København 2000 Danmark",4.0,Dansk],,,5,0.0
1757,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17691760-Reviews-7_Eleven-Copenhagen_Zealand.html,7-Eleven,"Banegardspladsen 1, København Danmark",4.0,,,,6,
1758,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4258809-Reviews-Damhuskanten-Copenhagen_Zealand.html,Damhuskanten,"Damhusdæmnningen 2B, København Danmark",4.0,,,,6,
1759,https://www.tripadvisor.dk/Restaurant_Review-g189541-d14758461-Reviews-Restaurant_Promenaden-Copenhagen_Zealand.html,restaurant Promenaden,"Vesterbrogade 3 Tivoli, København Danmark",4.0,Europæisk,Dansk],,6,2.5
1760,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1547020-Reviews-Magasasa_Classic-Copenhagen_Zealand.html,Magasasa Classic,"Istedgade 4, København 1650 Danmark",3.5,Kinesisk,Asiatisk,Szechuan,238,2.5
1761,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8373958-Reviews-Guldmagerens_Cafe-Copenhagen_Zealand.html,Guldmagerens Cafe,"Nyhavn 61, København 1051 Danmark",3.0,Europæisk,Skandinavisk,Dansk,76,2.5
1762,https://www.tripadvisor.dk/Restaurant_Review-g189541-d13007392-Reviews-Italian_Trattoria_and_wine_bar_The_Food_Collective-Copenhagen_Zealand.html,Italian Trattoria and wine bar -The Food Collective,"Gyldenløvesgade 10, København 1369 Danmark",4.5,Italiensk,Middelhavsområdet,Moderne,4,2.5
1763,https://www.tripadvisor.dk/Restaurant_Review-g806262-d10784370-Reviews-Hiko_Pizza_og_Sandwich-Frederiksberg_Copenhagen_Zealand.html,Hiko Pizza og Sandwich,"Nordre Fasanvej 26, Frederiksberg, København 2000 Danmark",4.5,,,,4,0.0
1764,https://www.tripadvisor.dk/Restaurant_Review-g189541-d13416284-Reviews-Royal_bagel-Copenhagen_Zealand.html,Royal bagel,"Valkendorfsgade 7a, København 1151 Danmark",4.5,,,,5,0.0
1765,https://www.tripadvisor.dk/Restaurant_Review-g189541-d5599577-Reviews-Haven-Copenhagen_Zealand.html,Haven,"Ny Carlsberg Vej 68, København 1799 Danmark",5.0,,,,4,2.5
1766,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1812651-Reviews-Cafe_Oscar-Copenhagen_Zealand.html,Cafe Oscar,"Bredgade 58, København 1264 Danmark",4.0,Bar,Café,Europæisk,629,2.5
1767,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17317272-Reviews-Pico_Pizza-Copenhagen_Zealand.html,Pico Pizza,"Skyttegade 3, København 2200 Danmark",5.0,Pizza],,,38,1.0
1768,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12988313-Reviews-Mit_Konditori-Copenhagen_Zealand.html,Mit Konditori,"Vejlands Allé 2 st th Amagerbrogade 256, København 2300 Danmark",4.5,Europæisk,Dansk],,4,2.5
1769,https://www.tripadvisor.dk/Restaurant_Review-g806262-d7612354-Reviews-Teppan_House_ApS-Frederiksberg_Copenhagen_Zealand.html,Teppan House ApS,"Dirch Passers Alle 25 2 min. fra Flintholm St., Frederiksberg, København 2000 Danmark",3.5,Japansk,Sushi,Asiatisk,46,2.5
1770,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12086717-Reviews-Cafe_Julia_Safija-Copenhagen_Zealand.html,Cafe Julia & Safija,"Blaagaardsgade 4d, København 2200 Danmark",5.0,Fransk],,,4,2.5
1771,https://www.tripadvisor.dk/Restaurant_Review-g189541-d15339330-Reviews-Restaurant_India_Vanlose-Copenhagen_Zealand.html,Restaurant India Vanlose,"Jyllingevej 2, København 2720 Danmark",4.0,,,,5,0.0
1772,https://www.tripadvisor.dk/Restaurant_Review-g189541-d13189099-Reviews-BobbaBella-Copenhagen_Zealand.html,BobbaBella,"Vesterbrogade 3 Tivoli Food Hall, København Danmark",3.5,Amerikansk,Fastfood,Mellemøstlig,26,2.5
1773,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12172094-Reviews-Hungry_Dane-Copenhagen_Zealand.html,Hungry Dane,"Gammel Torv 8 (Odense & Amsterdam), København 1457 Danmark",4.0,En hurtig bid mad,Amerikansk,Fastfood,157,1.0
1774,https://www.tripadvisor.dk/Restaurant_Review-g189541-d9600748-Reviews-Cavallino_Pizzeria-Copenhagen_Zealand.html,Cavallino Pizzeria,"Valby Langgade 199 Pizzeria, København 2500 Danmark",3.5,Italiensk],,,12,2.5
1775,https://www.tripadvisor.dk/Restaurant_Review-g189541-d14948286-Reviews-Mille_s_Minis-Copenhagen_Zealand.html,Mille's Minis,"Teglholmens Østkaj 9, København 2450 Danmark",4.0,Dansk],,,6,0.0
1776,https://www.tripadvisor.dk/Restaurant_Review-g189541-d13079575-Reviews-Joe_the_Juice-Copenhagen_Zealand.html,Joe & the Juice,"Vesterbrogade 3, København 1630 Danmark",4.0,,,,5,0.0
1777,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7973852-Reviews-Favorit_Baklavici-Copenhagen_Zealand.html,Favorit Baklavici,"Frederiksborgvej 4, København 2400 Danmark",4.0,,,,7,0.0
1778,https://www.tripadvisor.dk/Restaurant_Review-g189541-d10347652-Reviews-Lagkagehuset-Copenhagen_Zealand.html,Lagkagehuset,"Sortedam Dossering 9, København 2200 Danmark",4.0,,,,9,2.5
1779,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12454509-Reviews-Garden_Restaurant_Wine_bar-Copenhagen_Zealand.html,Garden Restaurant & Vinbar,"Gothersgade 87 Kælder, København 1123 Danmark",4.5,Europæisk,Skandinavisk,Dansk,189,2.5
